size,type,threshold,time_ms
82100,reversed,10,6.76
82100,reversed,20,6.842
82100,reversed,30,6.983
82100,reversed,50,8.647
82100,almost,0,8.895
82100,almost,5,7.204
82100,almost,10,6.621
82100,almost,20,5.7
82100,almost,30,5.66
82100,almost,50,5.448
82200,random,0,15.651
82200,random,5,15.396
82200,random,10,13.905
82200,random,20,14.489
82200,random,30,14.107
82200,random,50,14.034
82200,reversed,0,8.86
82200,reversed,5,7.366
82200,reversed,10,6.747
82200,reversed,20,7.002
82200,reversed,30,7.992
82200,reversed,50,11.12
82200,almost,0,9.612
82200,almost,5,9.398
82200,almost,10,7.293
82200,almost,20,6.366
82200,almost,30,6.132
82200,almost,50,5.849
82300,random,0,17.607
82300,random,5,14.398
82300,random,10,14.632
82300,random,20,14.128
82300,random,30,13.981
82300,random,50,14.574
82300,reversed,0,10.57
82300,reversed,5,7.197
82300,reversed,10,7.096
82300,reversed,20,7.378
82300,reversed,30,7.882
82300,reversed,50,9.298
82300,almost,0,9.987
82300,almost,5,7.273
82300,almost,10,6.966
82300,almost,20,6.57
82300,almost,30,6.38
82300,almost,50,5.392
82400,random,0,15.909
82400,random,5,14.605
82400,random,10,14.232
82400,random,20,17.721
82400,random,30,14.277
82400,random,50,15.709
82400,reversed,0,8.902
82400,reversed,5,7.425
82400,reversed,10,7.045
82400,reversed,20,8.043
82400,reversed,30,7.229
82400,reversed,50,8.4
82400,almost,0,8.724
82400,almost,5,7.087
82400,almost,10,6.535
82400,almost,20,5.798
82400,almost,30,5.87
82400,almost,50,5.343
82500,random,0,16.8
82500,random,5,15.788
82500,random,10,15.598
82500,random,20,16.133
82500,random,30,15.391
82500,random,50,15.461
82500,reversed,0,9.91
82500,reversed,5,8.472
82500,reversed,10,7.498
82500,reversed,20,7.32
82500,reversed,30,7.481
82500,reversed,50,9.418
82500,almost,0,9.135
82500,almost,5,7.246
82500,almost,10,7.114
82500,almost,20,6.136
82500,almost,30,5.838
82500,almost,50,6.889
82600,random,0,18.106
82600,random,5,15.819
82600,random,10,15.409
82600,random,20,14.711
82600,random,30,15.671
82600,random,50,17.658
82600,reversed,0,11.424
82600,reversed,5,7.208
82600,reversed,10,7.624
82600,reversed,20,7.444
82600,reversed,30,6.788
82600,reversed,50,8.696
82600,almost,0,8.798
82600,almost,5,7.561
82600,almost,10,6.621
82600,almost,20,5.982
82600,almost,30,6.531
82600,almost,50,5.237
82700,random,0,16.265
82700,random,5,14.837
82700,random,10,14.76
82700,random,20,13.452
82700,random,30,13.522
82700,random,50,13.546
82700,reversed,0,8.471
82700,reversed,5,6.924
82700,reversed,10,7.113
82700,reversed,20,6.706
82700,reversed,30,6.865
82700,reversed,50,8.623
82700,almost,0,8.473
82700,almost,5,7.21
82700,almost,10,8.837
82700,almost,20,6.652
82700,almost,30,6.456
82700,almost,50,5.449
82800,random,0,15.977
82800,random,5,15.932
82800,random,10,13.585
82800,random,20,14.056
82800,random,30,13.35
82800,random,50,23
82800,reversed,0,9.003
82800,reversed,5,7.009
82800,reversed,10,7.214
82800,reversed,20,7.365
82800,reversed,30,7.855
82800,reversed,50,8.827
82800,almost,0,9.159
82800,almost,5,7.333
82800,almost,10,6.985
82800,almost,20,5.863
82800,almost,30,5.855
82800,almost,50,5.691
82900,random,0,16.218
82900,random,5,14.32
82900,random,10,14.59
82900,random,20,13.648
82900,random,30,14.452
82900,random,50,16.626
82900,reversed,0,12.378
82900,reversed,5,7.086
82900,reversed,10,6.77
82900,reversed,20,6.934
82900,reversed,30,6.883
82900,reversed,50,8.874
82900,almost,0,8.648
82900,almost,5,7.022
82900,almost,10,6.498
82900,almost,20,5.882
82900,almost,30,5.708
82900,almost,50,5.162
83000,random,0,16.269
83000,random,5,14.546
83000,random,10,13.705
83000,random,20,13.404
83000,random,30,13.571
83000,random,50,13.8
83000,reversed,0,9.403
83000,reversed,5,13.219
83000,reversed,10,6.783
83000,reversed,20,7.05
83000,reversed,30,7.345
83000,reversed,50,9.522
83000,almost,0,9.996
83000,almost,5,7.036
83000,almost,10,6.401
83000,almost,20,6.041
83000,almost,30,5.829
83000,almost,50,5.221
83100,random,0,16.32
83100,random,5,14.884
83100,random,10,14.337
83100,random,20,14.431
83100,random,30,14.888
83100,random,50,13.218
83100,reversed,0,8.292
83100,reversed,5,6.873
83100,reversed,10,6.908
83100,reversed,20,7.013
83100,reversed,30,7.156
83100,reversed,50,8.714
83100,almost,0,8.628
83100,almost,5,8.055
83100,almost,10,6.687
83100,almost,20,6.052
83100,almost,30,5.72
83100,almost,50,5.137
83200,random,0,15.637
83200,random,5,14.896
83200,random,10,13.918
83200,random,20,13.765
83200,random,30,13.64
83200,random,50,14.001
83200,reversed,0,8.717
83200,reversed,5,7.087
83200,reversed,10,6.599
83200,reversed,20,6.952
83200,reversed,30,6.801
83200,reversed,50,8.43
83200,almost,0,8.907
83200,almost,5,7.022
83200,almost,10,6.724
83200,almost,20,5.89
83200,almost,30,6.057
83200,almost,50,8.321
83300,random,0,15.872
83300,random,5,14.603
83300,random,10,14.547
83300,random,20,13.877
83300,random,30,14.176
83300,random,50,13.919
83300,reversed,0,12.183
83300,reversed,5,8.63
83300,reversed,10,7.363
83300,reversed,20,8.066
83300,reversed,30,9.925
83300,reversed,50,9.603
83300,almost,0,9.434
83300,almost,5,10.109
83300,almost,10,8.231
83300,almost,20,8.16
83300,almost,30,7.158
83300,almost,50,7.174
83400,random,0,17.564
83400,random,5,14.718
83400,random,10,14.109
83400,random,20,13.447
83400,random,30,13.845
83400,random,50,15.406
83400,reversed,0,8.759
83400,reversed,5,7.303
83400,reversed,10,8.961
83400,reversed,20,8.329
83400,reversed,30,7.047
83400,reversed,50,8.442
83400,almost,0,8.786
83400,almost,5,7.046
83400,almost,10,6.433
83400,almost,20,6.697
83400,almost,30,5.808
83400,almost,50,5.031
83500,random,0,15.1
83500,random,5,13.605
83500,random,10,13.344
83500,random,20,12.827
83500,random,30,12.707
83500,random,50,13.554
83500,reversed,0,8.611
83500,reversed,5,6.771
83500,reversed,10,6.568
83500,reversed,20,6.48
83500,reversed,30,6.696
83500,reversed,50,8.545
83500,almost,0,8.599
83500,almost,5,6.781
83500,almost,10,6.733
83500,almost,20,5.854
83500,almost,30,5.767
83500,almost,50,5.328
83600,random,0,16.196
83600,random,5,16.393
83600,random,10,14.256
83600,random,20,14.041
83600,random,30,13.673
83600,random,50,14.178
83600,reversed,0,8.818
83600,reversed,5,7.807
83600,reversed,10,7.19
83600,reversed,20,8.32
83600,reversed,30,7.277
83600,reversed,50,9.325
83600,almost,0,9.509
83600,almost,5,7.339
83600,almost,10,6.693
83600,almost,20,6.277
83600,almost,30,6.231
83600,almost,50,7.934
83700,random,0,15.62
83700,random,5,14.787
83700,random,10,15.476
83700,random,20,14.185
83700,random,30,14.811
83700,random,50,15.018
83700,reversed,0,8.508
83700,reversed,5,6.901
83700,reversed,10,6.71
83700,reversed,20,6.461
83700,reversed,30,6.742
83700,reversed,50,8.178
83700,almost,0,8.166
83700,almost,5,6.785
83700,almost,10,6.381
83700,almost,20,5.625
83700,almost,30,5.523
83700,almost,50,5.071
83800,random,0,14.957
83800,random,5,14.996
83800,random,10,14.924
83800,random,20,14.665
83800,random,30,14.268
83800,random,50,14.164
83800,reversed,0,9.791
83800,reversed,5,7.873
83800,reversed,10,6.882
83800,reversed,20,6.8
83800,reversed,30,7.072
83800,reversed,50,8.845
83800,almost,0,8.775
83800,almost,5,7.224
83800,almost,10,6.648
83800,almost,20,6.304
83800,almost,30,5.855
83800,almost,50,5.744
83900,random,0,16.566
83900,random,5,17.094
83900,random,10,17.931
83900,random,20,14.139
83900,random,30,13.79
83900,random,50,13.846
83900,reversed,0,8.639
83900,reversed,5,7.463
83900,reversed,10,6.668
83900,reversed,20,6.998
83900,reversed,30,7.077
83900,reversed,50,9.1
83900,almost,0,8.99
83900,almost,5,7.133
83900,almost,10,6.727
83900,almost,20,6.025
83900,almost,30,5.688
83900,almost,50,5.079
84000,random,0,15.129
84000,random,5,14.221
84000,random,10,14.846
84000,random,20,15.09
84000,random,30,14.347
84000,random,50,13.923
84000,reversed,0,9.5
84000,reversed,5,7.55
84000,reversed,10,6.999
84000,reversed,20,7.22
84000,reversed,30,7.173
84000,reversed,50,9.152
84000,almost,0,9.13
84000,almost,5,7.271
84000,almost,10,6.568
84000,almost,20,6.142
84000,almost,30,6.274
84000,almost,50,5.289
84100,random,0,16.399
84100,random,5,14.453
84100,random,10,13.027
84100,random,20,13.36
84100,random,30,13.266
84100,random,50,13.827
84100,reversed,0,8.469
84100,reversed,5,7.179
84100,reversed,10,6.334
84100,reversed,20,6.483
84100,reversed,30,7.102
84100,reversed,50,9.985
84100,almost,0,9.15
84100,almost,5,7.384
84100,almost,10,7.248
84100,almost,20,8.127
84100,almost,30,6.869
84100,almost,50,5.433
84200,random,0,19.805
84200,random,5,15.105
84200,random,10,15.029
84200,random,20,13.683
84200,random,30,14.728
84200,random,50,14.374
84200,reversed,0,8.709
84200,reversed,5,7.407
84200,reversed,10,6.976
84200,reversed,20,6.849
84200,reversed,30,7.151
84200,reversed,50,9.626
84200,almost,0,9.107
84200,almost,5,7.771
84200,almost,10,7.072
84200,almost,20,6.516
84200,almost,30,6.123
84200,almost,50,5.6
84300,random,0,16.595
84300,random,5,14.826
84300,random,10,14.167
84300,random,20,14.075
84300,random,30,14.558
84300,random,50,14.144
84300,reversed,0,8.697
84300,reversed,5,6.779
84300,reversed,10,6.313
84300,reversed,20,6.431
84300,reversed,30,6.57
84300,reversed,50,8.106
84300,almost,0,8.329
84300,almost,5,6.931
84300,almost,10,6.417
84300,almost,20,6.024
84300,almost,30,5.435
84300,almost,50,5.297
84400,random,0,14.658
84400,random,5,14.194
84400,random,10,13.353
84400,random,20,13.105
84400,random,30,13.319
84400,random,50,13.685
84400,reversed,0,8.656
84400,reversed,5,6.779
84400,reversed,10,6.612
84400,reversed,20,6.513
84400,reversed,30,6.708
84400,reversed,50,8.504
84400,almost,0,8.332
84400,almost,5,6.784
84400,almost,10,6.388
84400,almost,20,5.907
84400,almost,30,5.437
84400,almost,50,5.078
84500,random,0,14.901
84500,random,5,14.167
84500,random,10,13.436
84500,random,20,12.895
84500,random,30,13.018
84500,random,50,13.62
84500,reversed,0,8.011
84500,reversed,5,6.685
84500,reversed,10,6.667
84500,reversed,20,6.327
84500,reversed,30,7.315
84500,reversed,50,9.007
84500,almost,0,9.082
84500,almost,5,7.325
84500,almost,10,7.316
84500,almost,20,6.525
84500,almost,30,5.74
84500,almost,50,5.049
84600,random,0,15.387
84600,random,5,14.2
84600,random,10,13.526
84600,random,20,1013.8
84600,random,30,13.788
84600,random,50,13.326
84600,reversed,0,9.24
84600,reversed,5,8.09
84600,reversed,10,7.679
84600,reversed,20,7.859
84600,reversed,30,7.941
84600,reversed,50,9.384
84600,almost,0,8.956
84600,almost,5,7.37
84600,almost,10,6.663
84600,almost,20,5.921
84600,almost,30,5.482
84600,almost,50,5.186
84700,random,0,15.166
84700,random,5,14.04
84700,random,10,13.948
84700,random,20,13.384
84700,random,30,14.887
84700,random,50,14.01
84700,reversed,0,8.548
84700,reversed,5,6.876
84700,reversed,10,6.454
84700,reversed,20,6.62
84700,reversed,30,6.636
84700,reversed,50,8.558
84700,almost,0,9.662
84700,almost,5,7.75
84700,almost,10,6.432
84700,almost,20,5.948
84700,almost,30,5.651
84700,almost,50,5.131
84800,random,0,15.477
84800,random,5,13.968
84800,random,10,14.349
84800,random,20,14.425
84800,random,30,14.735
84800,random,50,14.272
84800,reversed,0,9.231
84800,reversed,5,7.63
84800,reversed,10,7.315
84800,reversed,20,7.558
84800,reversed,30,7.941
84800,reversed,50,8.904
84800,almost,0,9.446
84800,almost,5,7.318
84800,almost,10,6.738
84800,almost,20,6.448
84800,almost,30,5.928
84800,almost,50,5.22
84900,random,0,16.789
84900,random,5,15.513
84900,random,10,16.63
84900,random,20,13.999
84900,random,30,13.735
84900,random,50,14.295
84900,reversed,0,8.932
84900,reversed,5,8.253
84900,reversed,10,7.82
84900,reversed,20,6.782
84900,reversed,30,7.132
84900,reversed,50,9.942
84900,almost,0,9.041
84900,almost,5,7.106
84900,almost,10,6.47
84900,almost,20,6.256
84900,almost,30,5.818
84900,almost,50,5.279
85000,random,0,15.373
85000,random,5,13.756
85000,random,10,13.791
85000,random,20,13.829
85000,random,30,13.871
85000,random,50,13.337
85000,reversed,0,8.363
85000,reversed,5,7.06
85000,reversed,10,6.561
85000,reversed,20,6.47
85000,reversed,30,6.729
85000,reversed,50,8.721
85000,almost,0,8.45
85000,almost,5,6.924
85000,almost,10,6.592
85000,almost,20,5.97
85000,almost,30,5.514
85000,almost,50,5.253
85100,random,0,15.667
85100,random,5,15.412
85100,random,10,14.207
85100,random,20,13.429
85100,random,30,12.982
85100,random,50,13.882
85100,reversed,0,8.59
85100,reversed,5,6.923
85100,reversed,10,6.614
85100,reversed,20,6.564
85100,reversed,30,6.606
85100,reversed,50,8.393
85100,almost,0,9.109
85100,almost,5,7.142
85100,almost,10,6.582
85100,almost,20,6.167
85100,almost,30,5.658
85100,almost,50,5.076
85200,random,0,15.381
85200,random,5,14.893
85200,random,10,14.114
85200,random,20,14.215
85200,random,30,13.885
85200,random,50,14.607
85200,reversed,0,10.677
85200,reversed,5,7.738
85200,reversed,10,8.033
85200,reversed,20,7.126
85200,reversed,30,7.423
85200,reversed,50,9.427
85200,almost,0,9.201
85200,almost,5,7.579
85200,almost,10,7.259
85200,almost,20,6.966
85200,almost,30,6.194
85200,almost,50,5.578
85300,random,0,16.52
85300,random,5,15.05
85300,random,10,14.676
85300,random,20,14.501
85300,random,30,14.368
85300,random,50,15.336
85300,reversed,0,9.866
85300,reversed,5,7.381
85300,reversed,10,6.965
85300,reversed,20,7.046
85300,reversed,30,6.903
85300,reversed,50,8.724
85300,almost,0,8.823
85300,almost,5,7.237
85300,almost,10,6.331
85300,almost,20,6.143
85300,almost,30,5.843
85300,almost,50,5.26
85400,random,0,15.765
85400,random,5,14.68
85400,random,10,14.407
85400,random,20,14.787
85400,random,30,13.918
85400,random,50,13.73
85400,reversed,0,8.518
85400,reversed,5,7.002
85400,reversed,10,7.176
85400,reversed,20,6.451
85400,reversed,30,6.843
85400,reversed,50,8.604
85400,almost,0,15.383
85400,almost,5,8.543
85400,almost,10,7.023
85400,almost,20,7.342
85400,almost,30,5.816
85400,almost,50,5.306
85500,random,0,18.598
85500,random,5,15.4
85500,random,10,14.19
85500,random,20,13.966
85500,random,30,13.324
85500,random,50,14.181
85500,reversed,0,8.922
85500,reversed,5,8.317
85500,reversed,10,7.26
85500,reversed,20,7.119
85500,reversed,30,7.35
85500,reversed,50,9.946
85500,almost,0,8.734
85500,almost,5,7.815
85500,almost,10,7.146
85500,almost,20,6.623
85500,almost,30,6.216
85500,almost,50,5.78
85600,random,0,16.854
85600,random,5,15.237
85600,random,10,14.9
85600,random,20,14.734
85600,random,30,14.488
85600,random,50,14.517
85600,reversed,0,8.872
85600,reversed,5,8.015
85600,reversed,10,7.142
85600,reversed,20,6.917
85600,reversed,30,7.555
85600,reversed,50,9.664
85600,almost,0,9.511
85600,almost,5,8.123
85600,almost,10,7.204
85600,almost,20,6.889
85600,almost,30,6.097
85600,almost,50,5.874
85700,random,0,19.713
85700,random,5,16.099
85700,random,10,14.287
85700,random,20,14.425
85700,random,30,14.173
85700,random,50,15.078
85700,reversed,0,9.323
85700,reversed,5,7.696
85700,reversed,10,7.525
85700,reversed,20,7.093
85700,reversed,30,7.537
85700,reversed,50,9.362
85700,almost,0,9.639
85700,almost,5,8.723
85700,almost,10,7.316
85700,almost,20,6.704
85700,almost,30,6.138
85700,almost,50,5.614
85800,random,0,17.301
85800,random,5,16.314
85800,random,10,15.711
85800,random,20,15.134
85800,random,30,14.069
85800,random,50,14.821
85800,reversed,0,9.17
85800,reversed,5,7.377
85800,reversed,10,6.95
85800,reversed,20,6.545
85800,reversed,30,7.229
85800,reversed,50,8.529
85800,almost,0,8.378
85800,almost,5,7.146
85800,almost,10,6.57
85800,almost,20,6.279
85800,almost,30,5.846
85800,almost,50,5.218
85900,random,0,16.02
85900,random,5,14.279
85900,random,10,13.819
85900,random,20,13.953
85900,random,30,13.746
85900,random,50,14.396
85900,reversed,0,8.684
85900,reversed,5,6.932
85900,reversed,10,6.751
85900,reversed,20,6.577
85900,reversed,30,6.807
85900,reversed,50,8.847
85900,almost,0,8.624
85900,almost,5,7.173
85900,almost,10,6.776
85900,almost,20,6.431
85900,almost,30,5.707
85900,almost,50,5.375
86000,random,0,15.65
86000,random,5,15.042
86000,random,10,13.621
86000,random,20,13.429
86000,random,30,13.377
86000,random,50,13.974
86000,reversed,0,8.745
86000,reversed,5,7.132
86000,reversed,10,7.065
86000,reversed,20,6.915
86000,reversed,30,7.263
86000,reversed,50,8.605
86000,almost,0,8.669
86000,almost,5,7.423
86000,almost,10,6.842
86000,almost,20,6.773
86000,almost,30,6.963
86000,almost,50,5.559
86100,random,0,17.481
86100,random,5,16.015
86100,random,10,15.353
86100,random,20,14.641
86100,random,30,14.759
86100,random,50,14.517
86100,reversed,0,9.522
86100,reversed,5,7.847
86100,reversed,10,7.393
86100,reversed,20,7.191
86100,reversed,30,7.368
86100,reversed,50,9.061
86100,almost,0,8.854
86100,almost,5,7.25
86100,almost,10,6.785
86100,almost,20,6.472
86100,almost,30,6.131
86100,almost,50,5.334
86200,random,0,15.719
86200,random,5,14.822
86200,random,10,14.355
86200,random,20,14.388
86200,random,30,13.431
86200,random,50,14.121
86200,reversed,0,9.543
86200,reversed,5,7.1
86200,reversed,10,7.333
86200,reversed,20,6.979
86200,reversed,30,7.626
86200,reversed,50,9.158
86200,almost,0,9.001
86200,almost,5,7.528
86200,almost,10,7.532
86200,almost,20,6.873
86200,almost,30,6.551
86200,almost,50,5.736
86300,random,0,17.279
86300,random,5,15.51
86300,random,10,15.145
86300,random,20,14.293
86300,random,30,14.183
86300,random,50,14.54
86300,reversed,0,9.934
86300,reversed,5,7.031
86300,reversed,10,6.911
86300,reversed,20,7.301
86300,reversed,30,7.429
86300,reversed,50,8.798
86300,almost,0,9.114
86300,almost,5,7.199
86300,almost,10,6.539
86300,almost,20,6.389
86300,almost,30,5.967
86300,almost,50,5.249
86400,random,0,15.683
86400,random,5,14.565
86400,random,10,13.737
86400,random,20,13.579
86400,random,30,13.151
86400,random,50,13.576
86400,reversed,0,8.4
86400,reversed,5,6.945
86400,reversed,10,6.559
86400,reversed,20,6.274
86400,reversed,30,6.926
86400,reversed,50,8.626
86400,almost,0,9.408
86400,almost,5,7.7
86400,almost,10,6.913
86400,almost,20,6.909
86400,almost,30,6.154
86400,almost,50,5.721
86500,random,0,17.158
86500,random,5,14.641
86500,random,10,14.016
86500,random,20,14.485
86500,random,30,13.803
86500,random,50,13.866
86500,reversed,0,8.68
86500,reversed,5,7.029
86500,reversed,10,6.905
86500,reversed,20,7.165
86500,reversed,30,7.297
86500,reversed,50,9.028
86500,almost,0,9.29
86500,almost,5,7.318
86500,almost,10,7.786
86500,almost,20,6.729
86500,almost,30,6.021
86500,almost,50,5.986
86600,random,0,17.494
86600,random,5,16.246
86600,random,10,15.847
86600,random,20,14.504
86600,random,30,14.065
86600,random,50,14.763
86600,reversed,0,8.843
86600,reversed,5,7.549
86600,reversed,10,7.203
86600,reversed,20,6.969
86600,reversed,30,6.915
86600,reversed,50,8.859
86600,almost,0,8.572
86600,almost,5,7.24
86600,almost,10,7.417
86600,almost,20,7.297
86600,almost,30,6.404
86600,almost,50,5.664
86700,random,0,16.309
86700,random,5,15.01
86700,random,10,15.986
86700,random,20,14.692
86700,random,30,13.898
86700,random,50,14.008
86700,reversed,0,9.158
86700,reversed,5,7.058
86700,reversed,10,6.802
86700,reversed,20,6.69
